date,region,state,cases,deaths
2021-02-19,Nordeste,BA,638476.0,10976.0
2021-02-19,Nordeste,CE,398716.0,10838.0
2021-02-19,Centro-Oeste,DF,288229.0,4738.0
2021-02-19,Sudeste,ES,312834.0,6155.0
2021-02-19,Centro-Oeste,GO,378589.0,8229.0
2021-02-19,Nordeste,MA,215223.0,4910.0
2021-02-19,Sudeste,MG,823441.0,17290.0
2021-02-19,Centro-Oeste,MS,174106.0,3186.0
2021-02-19,Centro-Oeste,MT,238835.0,5500.0
2021-02-19,Norte,PA,353036.0,8163.0
2021-02-19,Nordeste,PB,209933.0,4328.0
2021-02-19,Nordeste,PE,288424.0,10804.0
2021-02-19,Nordeste,PI,168403.0,3232.0
2021-02-19,Sul,PR,603796.0,10975.0
2021-02-19,Sudeste,RJ,569184.0,32045.0
2021-02-19,Nordeste,RN,159072.0,3448.0
2021-02-19,Norte,RO,141212.0,2667.0
2021-02-19,Norte,RR,76606.0,1018.0
2021-02-19,Sul,RS,598456.0,11666.0
2021-02-19,Sul,SC,618832.0,6891.0
2021-02-19,Nordeste,SE,147266.0,2901.0
2021-02-19,Sudeste,SP,1960230.0,57499.0
2021-02-19,Norte,TO,108896.0,1470.0
2021-02-20,Norte,AC,54743.0,957.0
2021-02-20,Nordeste,AL,127835.0,2915.0
2021-02-20,Norte,AM,305250.0,10409.0
2021-02-20,Norte,AP,81874.0,1121.0
2021-02-20,Nordeste,BA,642547.0,11043.0
2021-02-20,Nordeste,CE,400447.0,10938.0
2021-02-20,Centro-Oeste,DF,288977.0,4747.0
2021-02-20,Sudeste,ES,313992.0,6162.0
2021-02-20,Centro-Oeste,GO,379981.0,8275.0
2021-02-20,Nordeste,MA,215857.0,4924.0
2021-02-20,Sudeste,MG,832653.0,17437.0
2021-02-20,Centro-Oeste,MS,175113.0,3198.0
2021-02-20,Centro-Oeste,MT,240059.0,5524.0
2021-02-20,Norte,PA,354587.0,8266.0
2021-02-20,Nordeste,PB,211282.0,4344.0
2021-02-20,Nordeste,PE,289556.0,10839.0
2021-02-20,Nordeste,PI,169186.0,3238.0
2021-02-20,Sul,PR,607632.0,11034.0
2021-02-20,Sudeste,RJ,571434.0,32167.0
2021-02-20,Nordeste,RN,159821.0,3472.0
2021-02-20,Norte,RO,141709.0,2685.0
2021-02-20,Norte,RR,77176.0,1027.0
2021-02-20,Sul,RS,602668.0,11753.0
2021-02-20,Sul,SC,623359.0,6929.0
2021-02-20,Nordeste,SE,147599.0,2906.0
2021-02-20,Sudeste,SP,1971084.0,57743.0
2021-02-20,Norte,TO,109518.0,1476.0
2021-02-21,Norte,AC,54786.0,963.0
2021-02-21,Nordeste,AL,128184.0,2924.0
2021-02-21,Norte,AM,306003.0,10462.0
2021-02-21,Norte,AP,82015.0,1121.0
2021-02-21,Nordeste,BA,644380.0,11105.0
2021-02-21,Nordeste,CE,402683.0,10954.0
2021-02-21,Centro-Oeste,DF,289820.0,4757.0
2021-02-21,Sudeste,ES,315090.0,6172.0
2021-02-21,Centro-Oeste,GO,380210.0,8286.0
2021-02-21,Nordeste,MA,215942.0,4936.0
2021-02-21,Sudeste,MG,835922.0,17555.0
2021-02-21,Centro-Oeste,MS,175544.0,3204.0
2021-02-21,Centro-Oeste,MT,240371.0,5534.0
2021-02-21,Norte,PA,355128.0,8278.0
2021-02-21,Nordeste,PB,212286.0,4356.0
2021-02-21,Nordeste,PE,290500.0,10849.0
2021-02-21,Nordeste,PI,169465.0,3242.0
2021-02-21,Sul,PR,610605.0,11056.0
2021-02-21,Sudeste,RJ,572007.0,32173.0
2021-02-21,Nordeste,RN,160671.0,3487.0
2021-02-21,Norte,RO,142222.0,2690.0
2021-02-21,Norte,RR,77334.0,1027.0
2021-02-21,Sul,RS,604385.0,11771.0
2021-02-21,Sul,SC,625839.0,6961.0
2021-02-21,Nordeste,SE,148026.0,2909.0
2021-02-21,Sudeste,SP,1975588.0,57799.0
2021-02-21,Norte,TO,109841.0,1481.0
2021-02-22,Norte,AC,54969.0,968.0
2021-02-22,Nordeste,AL,128493.0,2932.0
2021-02-22,Norte,AM,307164.0,10522.0
2021-02-22,Norte,AP,82378.0,1125.0
2021-02-22,Nordeste,BA,646508.0,11167.0
2021-02-22,Nordeste,CE,403719.0,10976.0
2021-02-22,Centro-Oeste,DF,290771.0,4766.0
2021-02-22,Sudeste,ES,316323.0,6194.0
2021-02-22,Centro-Oeste,GO,381348.0,8298.0
2021-02-22,Nordeste,MA,216210.0,4949.0
2021-02-22,Sudeste,MG,837984.0,17574.0
2021-02-22,Centro-Oeste,MS,175973.0,3224.0
2021-02-22,Centro-Oeste,MT,241429.0,5560.0
2021-02-22,Norte,PA,355745.0,8322.0
2021-02-22,Nordeste,PB,213227.0,4379.0
2021-02-22,Nordeste,PE,291189.0,10863.0
2021-02-22,Nordeste,PI,169722.0,3249.0
2021-02-22,Sul,PR,612683.0,11070.0
2021-02-22,Sudeste,RJ,572866.0,32256.0
2021-02-22,Nordeste,RN,160752.0,3498.0
2021-02-22,Norte,RO,143085.0,2721.0
2021-02-22,Norte,RR,77525.0,1027.0
2021-02-22,Sul,RS,606414.0,11820.0
2021-02-22,Sul,SC,628661.0,6988.0
2021-02-22,Nordeste,SE,148372.0,2914.0
2021-02-22,Sudeste,SP,1978138.0,57842.0
2021-02-22,Norte,TO,110077.0,1485.0
2021-02-23,Norte,AC,55591.0,974.0
2021-02-23,Nordeste,AL,129038.0,2941.0
2021-02-23,Norte,AM,309311.0,10573.0
2021-02-23,Norte,AP,82606.0,1127.0
2021-02-23,Nordeste,BA,651478.0,11231.0
2021-02-23,Nordeste,CE,405753.0,11040.0
2021-02-23,Centro-Oeste,DF,291353.0,4775.0
2021-02-23,Sudeste,ES,317554.0,6212.0
2021-02-23,Centro-Oeste,GO,384124.0,8362.0
2021-02-23,Nordeste,MA,216647.0,4962.0
2021-02-23,Sudeste,MG,843370.0,17615.0
2021-02-23,Centro-Oeste,MS,177158.0,3241.0
2021-02-23,Centro-Oeste,MT,243172.0,5602.0
2021-02-23,Norte,PA,357595.0,8353.0
2021-02-23,Nordeste,PB,214207.0,4404.0
2021-02-23,Nordeste,PE,292913.0,10887.0
2021-02-23,Nordeste,PI,170355.0,3260.0
2021-02-23,Sul,PR,618936.0,11206.0
2021-02-23,Sudeste,RJ,573275.0,32403.0
2021-02-23,Nordeste,RN,161279.0,3520.0
2021-02-23,Norte,RO,144184.0,2745.0
2021-02-23,Norte,RR,77792.0,1051.0
2021-02-23,Sul,RS,612191.0,11932.0
2021-02-23,Sul,SC,634770.0,7044.0
2021-02-23,Nordeste,SE,148627.0,2921.0
2021-02-23,Sudeste,SP,1990213.0,58199.0
2021-02-23,Norte,TO,110761.0,1490.0
2021-02-24,Norte,AC,55881.0,975.0
2021-02-24,Nordeste,AL,129437.0,2951.0
2021-02-24,Norte,AM,310919.0,10642.0
2021-02-24,Norte,AP,82868.0,1131.0
2021-02-24,Nordeste,BA,655833.0,11299.0
2021-02-24,Nordeste,CE,408354.0,11087.0
2021-02-24,Centro-Oeste,DF,292714.0,4791.0
2021-02-24,Sudeste,ES,319020.0,6231.0
2021-02-24,Centro-Oeste,GO,387582.0,8409.0
2021-02-24,Nordeste,MA,217302.0,4977.0
2021-02-24,Sudeste,MG,849459.0,17818.0
2021-02-24,Centro-Oeste,MS,178250.0,3246.0
2021-02-24,Centro-Oeste,MT,245022.0,5624.0
2021-02-24,Norte,PA,359289.0,8383.0
2021-02-24,Nordeste,PB,215527.0,4420.0
2021-02-24,Nordeste,PE,294479.0,10911.0
2021-02-24,Nordeste,PI,171032.0,3274.0
2021-02-24,Sul,PR,623385.0,11271.0
2021-02-24,Sudeste,RJ,577183.0,32574.0
2021-02-24,Nordeste,RN,162235.0,3539.0
2021-02-24,Norte,RO,145427.0,2787.0
2021-02-24,Norte,RR,78126.0,1064.0
2021-02-24,Sul,RS,619385.0,12029.0
2021-02-24,Sul,SC,639579.0,7114.0
2021-02-24,Nordeste,SE,149077.0,2930.0
2021-02-24,Sudeste,SP,2002299.0,58528.0
2021-02-24,Norte,TO,111370.0,1496.0
2021-02-25,Norte,AC,56257.0,982.0
2021-02-25,Nordeste,AL,129909.0,2961.0
2021-02-25,Norte,AM,312339.0,10728.0
2021-02-25,Norte,AP,83062.0,1135.0
2021-02-25,Nordeste,BA,660712.0,11399.0
2021-02-25,Nordeste,CE,410775.0,11143.0
2021-02-25,Centro-Oeste,DF,293782.0,4805.0
2021-02-25,Sudeste,ES,320395.0,6255.0
2021-02-25,Centro-Oeste,GO,390483.0,8451.0
2021-02-25,Nordeste,MA,218156.0,4994.0
2021-02-25,Sudeste,MG,858502.0,17977.0
2021-02-25,Centro-Oeste,MS,179144.0,3270.0
2021-02-25,Centro-Oeste,MT,246672.0,5648.0
2021-02-25,Norte,PA,360629.0,8435.0
2021-02-25,Nordeste,PB,217121.0,4433.0
2021-02-25,Nordeste,PE,295681.0,10926.0
2021-02-25,Nordeste,PI,171668.0,3289.0
2021-02-25,Sul,PR,628999.0,11380.0
2021-02-25,Sudeste,RJ,579118.0,32771.0
2021-02-25,Nordeste,RN,163515.0,3553.0
2021-02-25,Norte,RO,146426.0,2801.0
2021-02-25,Norte,RR,78570.0,1072.0
2021-02-25,Sul,RS,624831.0,12149.0
2021-02-25,Sul,SC,644280.0,7165.0
2021-02-25,Nordeste,SE,149637.0,2940.0
2021-02-25,Sudeste,SP,2014188.0,58873.0
2021-02-25,Norte,TO,112054.0,1503.0
2021-02-26,Norte,AC,56731.0,986.0
2021-02-26,Nordeste,AL,130580.0,2976.0
2021-02-26,Norte,AM,313911.0,10784.0
2021-02-26,Norte,AP,83279.0,1136.0
2021-02-26,Nordeste,BA,665248.0,11535.0
2021-02-26,Nordeste,CE,413923.0,11191.0
2021-02-26,Centro-Oeste,DF,294911.0,4819.0
2021-02-26,Sudeste,ES,321585.0,6279.0
2021-02-26,Centro-Oeste,GO,393862.0,8480.0
2021-02-26,Nordeste,MA,218435.0,5012.0
2021-02-26,Sudeste,MG,864823.0,18115.0
2021-02-26,Centro-Oeste,MS,180058.0,3293.0
2021-02-26,Centro-Oeste,MT,248111.0,5675.0
2021-02-26,Norte,PA,362488.0,8519.0
2021-02-26,Nordeste,PB,218307.0,4451.0
2021-02-26,Nordeste,PE,297404.0,10945.0
2021-02-26,Nordeste,PI,172525.0,3305.0
2021-02-26,Sul,PR,633525.0,11452.0
2021-02-26,Sudeste,RJ,579542.0,32909.0
2021-02-26,Nordeste,RN,165050.0,3562.0
2021-02-26,Norte,RO,147377.0,2817.0
2021-02-26,Norte,RR,78905.0,1080.0
2021-02-26,Sul,RS,632019.0,12226.0
2021-02-26,Sul,SC,650281.0,7242.0
2021-02-26,Nordeste,SE,150042.0,2947.0
2021-02-26,Sudeste,SP,2025782.0,59129.0
2021-02-26,Norte,TO,112823.0,1509.0
2021-02-27,Norte,AC,57337.0,996.0
2021-02-27,Nordeste,AL,131063.0,2986.0
2021-02-27,Norte,AM,315599.0,10831.0
2021-02-27,Norte,AP,83505.0,1139.0
2021-02-27,Nordeste,BA,671711.0,11638.0
2021-02-27,Nordeste,CE,415459.0,11259.0
2021-02-27,Centro-Oeste,DF,295615.0,4831.0
2021-02-27,Sudeste,ES,322647.0,6287.0
2021-02-27,Centro-Oeste,GO,395572.0,8510.0
2021-02-27,Nordeste,MA,219233.0,5032.0
2021-02-27,Sudeste,MG,870211.0,18268.0
2021-02-27,Centro-Oeste,MS,180986.0,3306.0
2021-02-27,Centro-Oeste,MT,248943.0,5687.0
2021-02-27,Norte,PA,363916.0,8577.0
2021-02-27,Nordeste,PB,219723.0,4471.0
2021-02-27,Nordeste,PE,298859.0,10974.0
2021-02-27,Nordeste,PI,173290.0,3326.0
2021-02-27,Sul,PR,638750.0,11547.0
2021-02-27,Sudeste,RJ,582164.0,33035.0
2021-02-27,Nordeste,RN,165344.0,3578.0
2021-02-27,Norte,RO,147999.0,2832.0
2021-02-27,Norte,RR,79383.0,1088.0
2021-02-27,Sul,RS,638996.0,12343.0
2021-02-27,Sul,SC,655335.0,7314.0
2021-02-27,Nordeste,SE,150533.0,2955.0
2021-02-27,Sudeste,SP,2036921.0,59428.0
2021-02-27,Norte,TO,113447.0,1513.0
2021-02-28,Norte,AC,57534.0,998.0
2021-02-28,Nordeste,AL,131743.0,2996.0
2021-02-28,Norte,AM,315966.0,10860.0
2021-02-28,Norte,AP,83663.0,1140.0
2021-02-28,Nordeste,BA,674828.0,11726.0
2021-02-28,Nordeste,CE,418018.0,11284.0
2021-02-28,Centro-Oeste,DF,296694.0,4838.0
2021-02-28,Sudeste,ES,323724.0,6296.0
2021-02-28,Centro-Oeste,GO,395813.0,8517.0
2021-02-28,Nordeste,MA,219307.0,5052.0
2021-02-28,Sudeste,MG,874442.0,18402.0
2021-02-28,Centro-Oeste,MS,181528.0,3319.0
2021-02-28,Centro-Oeste,MT,249418.0,5713.0
2021-02-28,Norte,PA,364643.0,8591.0
2021-02-28,Nordeste,PB,221115.0,4496.0
2021-02-28,Nordeste,PE,299475.0,10996.0
2021-02-28,Nordeste,PI,173691.0,3335.0
2021-02-28,Sul,PR,642425.0,11581.0
2021-02-28,Sudeste,RJ,583044.0,33080.0
2021-02-28,Nordeste,RN,166895.0,3585.0
2021-02-28,Norte,RO,148772.0,2850.0
2021-02-28,Norte,RR,79654.0,1088.0
2021-02-28,Sul,RS,640924.0,12392.0
2021-02-28,Sul,SC,657100.0,7358.0
2021-02-28,Nordeste,SE,151411.0,2961.0
2021-02-28,Sudeste,SP,2041282.0,59493.0
2021-02-28,Norte,TO,113924.0,1526.0
2021-03-01,Norte,AC,57894.0,1012.0
2021-03-01,Nordeste,AL,132242.0,3007.0
2021-03-01,Norte,AM,316668.0,10938.0
2021-03-01,Norte,AP,83885.0,1142.0
2021-03-01,Nordeste,BA,676843.0,11819.0
2021-03-01,Nordeste,CE,419803.0,11293.0
2021-03-01,Centro-Oeste,DF,298836.0,4865.0
2021-03-01,Sudeste,ES,324876.0,6317.0
2021-03-01,Centro-Oeste,GO,396335.0,8545.0
2021-03-01,Nordeste,MA,219632.0,5074.0
2021-03-01,Sudeste,MG,878839.0,18435.0
2021-03-01,Centro-Oeste,MS,181981.0,3330.0
2021-03-01,Centro-Oeste,MT,250483.0,5732.0
2021-03-01,Norte,PA,365411.0,8643.0
2021-03-01,Nordeste,PB,222259.0,4526.0
2021-03-01,Nordeste,PE,300104.0,11007.0
2021-03-01,Nordeste,PI,174008.0,3352.0
2021-03-01,Sul,PR,645621.0,11598.0
2021-03-01,Sudeste,RJ,583795.0,33093.0
2021-03-01,Nordeste,RN,167429.0,3608.0
2021-03-01,Norte,RO,149513.0,2870.0
2021-03-01,Norte,RR,79727.0,1088.0
2021-03-01,Sul,RS,643672.0,12470.0
2021-03-01,Sul,SC,662031.0,7438.0
2021-03-01,Nordeste,SE,152003.0,2969.0
2021-03-01,Sudeste,SP,2044353.0,59546.0
2021-03-01,Norte,TO,114467.0,1532.0
2021-03-02,Norte,AC,58081.0,1020.0
2021-03-02,Nordeste,AL,132698.0,3019.0
2021-03-02,Norte,AM,318244.0,11012.0
2021-03-02,Norte,AP,84177.0,1144.0
2021-03-02,Nordeste,BA,680205.0,11933.0
2021-03-02,Nordeste,CE,422826.0,11348.0
2021-03-02,Centro-Oeste,DF,299399.0,4887.0
2021-03-02,Sudeste,ES,325920.0,6347.0
2021-03-02,Centro-Oeste,GO,400329.0,8545.0
2021-03-02,Nordeste,MA,220453.0,5095.0
2021-03-02,Sudeste,MG,882814.0,18482.0
2021-03-02,Centro-Oeste,MS,183105.0,3350.0
2021-03-02,Centro-Oeste,MT,252217.0,5765.0
2021-03-02,Norte,PA,366613.0,8675.0
2021-03-02,Nordeste,PB,223169.0,4558.0
2021-03-02,Nordeste,PE,301434.0,11030.0
2021-03-02,Nordeste,PI,174546.0,3365.0
2021-03-02,Sul,PR,651751.0,11776.0
2021-03-02,Sudeste,RJ,585620.0,33176.0
2021-03-02,Nordeste,RN,168171.0,3636.0
2021-03-02,Norte,RO,151188.0,2916.0
2021-03-02,Norte,RR,79818.0,1102.0
2021-03-02,Sul,RS,649678.0,12654.0
2021-03-02,Sul,SC,667780.0,7524.0
2021-03-02,Nordeste,SE,152367.0,2976.0
2021-03-02,Sudeste,SP,2054519.0,60014.0
2021-03-02,Norte,TO,115341.0,1539.0
2021-03-03,Norte,AC,58506.0,1030.0
2021-03-03,Nordeste,AL,133217.0,3031.0
2021-03-03,Norte,AM,318948.0,11087.0
2021-03-03,Norte,AP,84483.0,1146.0
2021-03-03,Nordeste,BA,685468.0,12045.0
2021-03-03,Nordeste,CE,425545.0,11406.0
2021-03-03,Centro-Oeste,DF,300919.0,4900.0
2021-03-03,Sudeste,ES,327062.0,6365.0
2021-03-03,Centro-Oeste,GO,403752.0,8700.0
2021-03-03,Nordeste,MA,221032.0,5127.0
2021-03-03,Sudeste,MG,889379.0,18709.0
2021-03-03,Centro-Oeste,MS,184117.0,3374.0
2021-03-03,Centro-Oeste,MT,254211.0,5807.0
2021-03-03,Norte,PA,368310.0,8709.0
2021-03-03,Nordeste,PB,224287.0,4588.0
2021-03-03,Nordeste,PE,303047.0,11068.0
2021-03-03,Nordeste,PI,175550.0,3387.0
2021-03-03,Sul,PR,656410.0,11888.0
2021-03-03,Sudeste,RJ,587800.0,33362.0
2021-03-03,Nordeste,RN,169419.0,3650.0
2021-03-03,Norte,RO,152563.0,2944.0
2021-03-03,Norte,RR,80211.0,1105.0
2021-03-03,Sul,RS,657509.0,12833.0
2021-03-03,Sul,SC,674937.0,7618.0
2021-03-03,Nordeste,SE,152986.0,2984.0
2021-03-03,Sudeste,SP,2068267.0,60381.0
2021-03-03,Norte,TO,116038.0,1549.0
2021-03-04,Norte,AC,58884.0,1037.0
2021-03-04,Nordeste,AL,133794.0,3045.0
2021-03-04,Norte,AM,319872.0,11172.0
2021-03-04,Norte,AP,84808.0,1152.0
2021-03-04,Nordeste,BA,691407.0,12156.0
2021-03-04,Nordeste,CE,429605.0,11506.0
2021-03-04,Centro-Oeste,DF,302185.0,4918.0
2021-03-04,Sudeste,ES,328731.0,6388.0
2021-03-04,Centro-Oeste,GO,407149.0,8763.0
2021-03-04,Nordeste,MA,221884.0,5162.0
2021-03-04,Sudeste,MG,897269.0,18870.0
2021-03-04,Centro-Oeste,MS,185112.0,3393.0
2021-03-04,Centro-Oeste,MT,256092.0,5840.0
2021-03-04,Norte,PA,369880.0,8757.0
2021-03-04,Nordeste,PB,225672.0,4612.0
2021-03-04,Nordeste,PE,304732.0,11090.0
2021-03-04,Nordeste,PI,176349.0,3402.0
2021-03-04,Sul,PR,661791.0,11993.0
2021-03-04,Sudeste,RJ,589694.0,33466.0
2021-03-04,Nordeste,RN,170289.0,3675.0
2021-03-04,Norte,RO,154111.0,2991.0
2021-03-04,Norte,RR,80685.0,1131.0
2021-03-04,Sul,RS,667449.0,13021.0
2021-03-04,Sul,SC,680561.0,7709.0
2021-03-04,Nordeste,SE,153482.0,2993.0
2021-03-04,Sudeste,SP,2080500.0,60694.0
2021-03-04,Norte,TO,116912.0,1557.0
2021-03-05,Norte,AC,59500.0,1047.0
2021-03-05,Nordeste,AL,134417.0,3058.0
2021-03-05,Norte,AM,322227.0,11229.0
2021-03-05,Norte,AP,85065.0,1156.0
2021-03-05,Nordeste,BA,696947.0,12255.0
2021-03-05,Nordeste,CE,432829.0,11586.0
2021-03-05,Centro-Oeste,DF,303685.0,4933.0
2021-03-05,Sudeste,ES,330186.0,6413.0
2021-03-05,Centro-Oeste,GO,411058.0,8853.0
2021-03-05,Nordeste,MA,222481.0,5201.0
2021-03-05,Sudeste,MG,904603.0,19040.0
2021-03-05,Centro-Oeste,MS,185883.0,3416.0
2021-03-05,Centro-Oeste,MT,257851.0,5864.0
2021-03-05,Norte,PA,371227.0,8819.0
2021-03-05,Nordeste,PB,226536.0,4632.0
2021-03-05,Nordeste,PE,306320.0,11119.0
2021-03-05,Nordeste,PI,177307.0,3425.0
2021-03-05,Sul,PR,667441.0,12100.0
2021-03-05,Sudeste,RJ,591945.0,33607.0
2021-03-05,Nordeste,RN,171943.0,3709.0
2021-03-05,Norte,RO,155471.0,3040.0
2021-03-05,Norte,RR,81034.0,1148.0
2021-03-05,Sul,RS,676576.0,13188.0
2021-03-05,Sul,SC,686357.0,7816.0
2021-03-05,Nordeste,SE,154031.0,3003.0
2021-03-05,Sudeste,SP,2093571.0,61064.0
2021-03-05,Norte,TO,117728.0,1565.0
2021-03-06,Norte,AC,60069.0,1054.0
2021-03-06,Nordeste,AL,134947.0,3071.0
2021-03-06,Norte,AM,323610.0,11240.0
2021-03-06,Norte,AP,85223.0,1156.0
2021-03-06,Nordeste,BA,701453.0,12350.0
2021-03-06,Nordeste,CE,435044.0,11664.0
2021-03-06,Centro-Oeste,DF,305377.0,4950.0
2021-03-06,Sudeste,ES,331499.0,6424.0
2021-03-06,Centro-Oeste,GO,412205.0,8881.0
2021-03-06,Nordeste,MA,223201.0,5239.0
2021-03-06,Sudeste,MG,911939.0,19193.0
2021-03-06,Centro-Oeste,MS,187073.0,3431.0
2021-03-06,Centro-Oeste,MT,258929.0,5886.0
2021-03-06,Norte,PA,372488.0,8875.0
2021-03-06,Nordeste,PB,227976.0,4656.0
2021-03-06,Nordeste,PE,307984.0,11153.0
2021-03-06,Nordeste,PI,178539.0,3447.0
2021-03-06,Sul,PR,676004.0,12246.0
2021-03-06,Sudeste,RJ,592505.0,33712.0
2021-03-06,Nordeste,RN,172178.0,3718.0
2021-03-06,Norte,RO,156298.0,3067.0
2021-03-06,Norte,RR,81321.0,1155.0
2021-03-06,Sul,RS,686175.0,13370.0
2021-03-06,Sul,SC,691960.0,7894.0
2021-03-06,Nordeste,SE,154175.0,3013.0
2021-03-06,Sudeste,SP,2107330.0,61417.0
2021-03-06,Norte,TO,118244.0,1574.0
2021-03-07,Norte,AC,60288.0,1063.0
2021-03-07,Nordeste,AL,135564.0,3085.0
2021-03-07,Norte,AM,324103.0,11262.0
2021-03-07,Norte,AP,85578.0,1156.0
2021-03-07,Nordeste,BA,704552.0,12432.0
2021-03-07,Nordeste,CE,437755.0,11705.0
2021-03-07,Centro-Oeste,DF,306251.0,4962.0
2021-03-07,Sudeste,ES,332205.0,6438.0
2021-03-07,Centro-Oeste,GO,413020.0,8928.0
2021-03-07,Nordeste,MA,223489.0,5275.0
2021-03-07,Sudeste,MG,918307.0,19354.0
2021-03-07,Centro-Oeste,MS,187615.0,3444.0
2021-03-07,Centro-Oeste,MT,259466.0,5908.0
2021-03-07,Norte,PA,373041.0,8930.0
2021-03-07,Nordeste,PB,229194.0,4679.0
2021-03-07,Nordeste,PE,308284.0,11173.0
2021-03-07,Nordeste,PI,179304.0,3460.0
2021-03-07,Sul,PR,720971.0,12486.0
2021-03-07,Sudeste,RJ,594202.0,33717.0
2021-03-07,Nordeste,RN,172283.0,3734.0
2021-03-07,Norte,RO,157002.0,3082.0
2021-03-07,Norte,RR,81420.0,1155.0
2021-03-07,Sul,RS,688846.0,13449.0
2021-03-07,Sul,SC,693669.0,7964.0
2021-03-07,Nordeste,SE,155384.0,3023.0
2021-03-07,Sudeste,SP,2113381.0,61463.0
2021-03-07,Norte,TO,118942.0,1584.0
2021-03-08,Norte,AC,60656.0,1066.0
2021-03-08,Nordeste,AL,136105.0,3100.0
2021-03-08,Norte,AM,324564.0,11288.0
2021-03-08,Norte,AP,85879.0,1161.0
2021-03-08,Nordeste,BA,705958.0,12533.0
2021-03-08,Nordeste,CE,439872.0,11753.0
2021-03-08,Centro-Oeste,DF,308539.0,4979.0
2021-03-08,Sudeste,ES,333471.0,6456.0
2021-03-08,Centro-Oeste,GO,414069.0,8944.0
2021-03-08,Nordeste,MA,223822.0,5309.0
2021-03-08,Sudeste,MG,920306.0,19379.0
2021-03-08,Centro-Oeste,MS,188267.0,3469.0
2021-03-08,Centro-Oeste,MT,260826.0,5967.0
2021-03-08,Norte,PA,373643.0,8968.0
2021-03-08,Nordeste,PB,230206.0,4711.0
2021-03-08,Nordeste,PE,308657.0,11207.0
2021-03-08,Nordeste,PI,179588.0,3485.0
2021-03-08,Sul,PR,722990.0,12505.0
2021-03-08,Sudeste,RJ,594964.0,33729.0
2021-03-08,Nordeste,RN,174531.0,3749.0
2021-03-08,Norte,RO,158343.0,3148.0
2021-03-08,Norte,RR,81443.0,1155.0
2021-03-08,Sul,RS,691405.0,13562.0
2021-03-08,Sul,SC,695208.0,8062.0
2021-03-08,Nordeste,SE,156109.0,3032.0
2021-03-08,Sudeste,SP,2117599.0,61584.0
2021-03-08,Norte,TO,119323.0,1594.0
2021-03-09,Norte,AC,60721.0,1071.0
2021-03-09,Nordeste,AL,136757.0,3116.0
2021-03-09,Norte,AM,326174.0,11341.0
2021-03-09,Norte,AP,86346.0,1164.0
2021-03-09,Nordeste,BA,710599.0,12635.0
2021-03-09,Nordeste,CE,442921.0,11860.0
2021-03-09,Centro-Oeste,DF,309547.0,5002.0
2021-03-09,Sudeste,ES,334795.0,6485.0
2021-03-09,Centro-Oeste,GO,418016.0,9012.0
2021-03-09,Nordeste,MA,224369.0,5344.0
2021-03-09,Sudeste,MG,924136.0,19436.0
2021-03-09,Centro-Oeste,MS,189155.0,3491.0
2021-03-09,Centro-Oeste,MT,262827.0,6003.0
2021-03-09,Norte,PA,374931.0,9008.0
2021-03-09,Nordeste,PB,231406.0,4747.0
2021-03-09,Nordeste,PE,309976.0,11224.0
2021-03-09,Nordeste,PI,180475.0,3504.0
2021-03-09,Sul,PR,728333.0,12711.0
2021-03-09,Sudeste,RJ,597136.0,33824.0
2021-03-09,Nordeste,RN,175703.0,3777.0
2021-03-09,Norte,RO,159484.0,3180.0
2021-03-09,Norte,RR,81443.0,1179.0
2021-03-09,Sul,RS,703211.0,13837.0
2021-03-09,Sul,SC,698148.0,8170.0
2021-03-09,Nordeste,SE,156491.0,3043.0
2021-03-09,Sudeste,SP,2133656.0,62101.0
2021-03-09,Norte,TO,120228.0,1601.0
2021-03-10,Norte,AC,61121.0,1083.0
2021-03-10,Nordeste,AL,137337.0,3132.0
2021-03-10,Norte,AM,327523.0,11388.0
2021-03-10,Norte,AP,86674.0,1167.0
2021-03-10,Nordeste,BA,716080.0,12746.0
2021-03-10,Nordeste,CE,445969.0,11987.0
2021-03-10,Centro-Oeste,DF,311098.0,5027.0
2021-03-10,Sudeste,ES,336300.0,6522.0
2021-03-10,Centro-Oeste,GO,421566.0,9153.0
2021-03-10,Nordeste,MA,225334.0,5379.0
2021-03-10,Sudeste,MG,934545.0,19655.0
2021-03-10,Centro-Oeste,MS,190392.0,3516.0
2021-03-10,Centro-Oeste,MT,264692.0,6058.0
2021-03-10,Norte,PA,377051.0,9084.0
2021-03-10,Nordeste,PB,232771.0,4797.0
2021-03-10,Nordeste,PE,311558.0,11246.0
2021-03-10,Nordeste,PI,181560.0,3524.0
2021-03-10,Sul,PR,736625.0,12954.0
2021-03-10,Sudeste,RJ,599572.0,33893.0
2021-03-10,Nordeste,RN,177127.0,3806.0
2021-03-10,Norte,RO,161205.0,3240.0
2021-03-10,Norte,RR,81495.0,1191.0
2021-03-10,Sul,RS,713614.0,14087.0
2021-03-10,Sul,SC,711953.0,8277.0
2021-03-10,Nordeste,SE,157088.0,3057.0
2021-03-10,Sudeste,SP,2149197.0,62570.0
2021-03-10,Norte,TO,121232.0,1611.0
2021-03-11,Norte,AC,61394.0,1094.0
2021-03-11,Nordeste,AL,138063.0,3148.0
2021-03-11,Norte,AM,328763.0,11431.0
2021-03-11,Norte,AP,87095.0,1169.0
2021-03-11,Nordeste,BA,721040.0,12858.0
2021-03-11,Nordeste,CE,449447.0,12087.0
